ID;Example
628;/wiki/Rosetta_Code/Find_bare_lang_tags
629;/wiki/Rosetta_Code/Find_unimplemented_tasks
630;/wiki/Rosetta_Code/Fix_code_tags
1150;/wiki/Rosetta_Code/List_authors_of_task_descriptions
1151;/wiki/Rosetta_Code/Rank_languages_by_number_of_users
631;/wiki/Rosetta_Code/Rank_languages_by_popularity
1152;/wiki/Rosetta_Code/Run_examples
1153;/wiki/Rosetta_Code/Tasks_sorted_by_average_lines_of_code
1154;/wiki/Rosetta_Code/Tasks_without_examples
632;/wiki/Rot-13
633;/wiki/RSA_code
1155;/wiki/Run_as_a_daemon_or_service
635;/wiki/Runge-Kutta_method
634;/wiki/Run-length_encoding
636;/wiki/Runtime_evaluation
637;/wiki/Runtime_evaluation/In_an_environment
639;/wiki/Safe_addition
640;/wiki/Sailors,_coconuts_and_a_monkey_problem
641;/wiki/Same_Fringe
1156;/wiki/Sattolo_cycle
643;/wiki/Scope/Function_names_and_labels
642;/wiki/Scope_modifiers
644;/wiki/Search_a_list
645;/wiki/Search_a_list_of_records
646;/wiki/Secure_temporary_file
647;/wiki/SEDOLs
1157;/wiki/Selective_File_Copy
648;/wiki/Self-describing_numbers
1158;/wiki/Self-hosting_compiler
649;/wiki/Self-referential_sequence
650;/wiki/Semiprime
651;/wiki/Semordnilap
652;/wiki/Send_an_unknown_method_call
653;/wiki/Send_email
1159;/wiki/Separate_the_house_number_from_the_street_name
654;/wiki/Sequence_of_non-squares
655;/wiki/Sequence_of_primes_by_Trial_Division
1160;/wiki/Sequence_of_primorial_primes
656;/wiki/Set
657;/wiki/Set_consolidation
658;/wiki/Set_of_real_numbers
659;/wiki/Set_puzzle
660;/wiki/Seven-sided_dice_from_five-sided_dice
638;/wiki/S-Expressions
661;/wiki/SHA-1
662;/wiki/SHA-256
663;/wiki/Shell_one-liner
664;/wiki/Shoelace_formula_for_polygonal_area
665;/wiki/Short-circuit_evaluation
1161;/wiki/Shortest_common_supersequence
666;/wiki/Show_the_epoch
667;/wiki/Sierpinski_carpet
668;/wiki/Sierpinski_pentagon
669;/wiki/Sierpinski_triangle
670;/wiki/Sierpinski_triangle/Graphical
671;/wiki/Sieve_of_Eratosthenes
672;/wiki/Simple_database
673;/wiki/Simple_windowed_application
674;/wiki/Simulate_input/Keyboard
675;/wiki/Simulate_input/Mouse
1162;/wiki/Simulated_annealing
676;/wiki/Singleton
677;/wiki/Singly-linked_list/Element_definition
678;/wiki/Singly-linked_list/Element_insertion
1163;/wiki/Singly-linked_list/Element_removal
679;/wiki/Singly-linked_list/Traversal
680;/wiki/Sleep
681;/wiki/Smith_numbers
1164;/wiki/Snake
1165;/wiki/Snake_And_Ladder
682;/wiki/SOAP
683;/wiki/Sockets
684;/wiki/Sokoban
685;/wiki/Solve_a_Hidato_puzzle
686;/wiki/Solve_a_Holy_Knight%27s_tour
687;/wiki/Solve_a_Hopido_puzzle
688;/wiki/Solve_a_Numbrix_puzzle
1166;/wiki/Solve_a_Rubik%27s_Cube
689;/wiki/Solve_the_no_connection_puzzle
1167;/wiki/Solving_coin_problems
690;/wiki/Sort_a_list_of_object_identifiers
691;/wiki/Sort_an_array_of_composite_structures
692;/wiki/Sort_an_integer_array
693;/wiki/Sort_disjoint_sublist
694;/wiki/Sort_stability
695;/wiki/Sort_three_variables
696;/wiki/Sort_using_a_custom_comparator
697;/wiki/Sorting_algorithms/Bead_sort
698;/wiki/Sorting_algorithms/Bogosort
699;/wiki/Sorting_algorithms/Bubble_sort
1168;/wiki/Sorting_Algorithms/Circle_Sort
700;/wiki/Sorting_algorithms/Cocktail_sort
701;/wiki/Sorting_algorithms/Comb_sort
702;/wiki/Sorting_algorithms/Counting_sort
1169;/wiki/Sorting_algorithms/Cycle_sort
703;/wiki/Sorting_algorithms/Gnome_sort
704;/wiki/Sorting_algorithms/Heapsort
705;/wiki/Sorting_algorithms/Insertion_sort
706;/wiki/Sorting_algorithms/Merge_sort
707;/wiki/Sorting_algorithms/Pancake_sort
1170;/wiki/Sorting_algorithms/Patience_sort
708;/wiki/Sorting_algorithms/Permutation_sort
709;/wiki/Sorting_algorithms/Quicksort
710;/wiki/Sorting_algorithms/Radix_sort
711;/wiki/Sorting_algorithms/Selection_sort
712;/wiki/Sorting_algorithms/Shell_sort
713;/wiki/Sorting_algorithms/Sleep_sort
714;/wiki/Sorting_algorithms/Stooge_sort
715;/wiki/Sorting_algorithms/Strand_sort
1171;/wiki/Sorting_algorithms/Tree_sort_on_a_linked_list
716;/wiki/Soundex
717;/wiki/Sparkline_in_unicode
718;/wiki/Special_characters
719;/wiki/Special_variables
720;/wiki/Speech_synthesis
1172;/wiki/Spelling_of_ordinal_numbers
721;/wiki/Spiral_matrix
722;/wiki/Split_a_character_string_based_on_change_of_character
723;/wiki/SQL-based_authentication
724;/wiki/Stable_marriage_problem
725;/wiki/Stack
726;/wiki/Stack_traces
727;/wiki/Stair-climbing_puzzle
728;/wiki/Start_from_a_main_routine
1173;/wiki/Starting_a_web_browser
729;/wiki/State_name_puzzle
730;/wiki/Statistics/Basic
731;/wiki/Statistics/Normal_distribution
732;/wiki/Stem-and-leaf_plot
733;/wiki/Stern-Brocot_sequence
734;/wiki/Straddling_checkerboard
735;/wiki/Stream_Merge
736;/wiki/String_append
737;/wiki/String_case
738;/wiki/String_comparison
739;/wiki/String_concatenation
740;/wiki/String_interpolation_(included)
741;/wiki/String_length
742;/wiki/String_matching
743;/wiki/String_prepend
744;/wiki/Strip_a_set_of_characters_from_a_string
745;/wiki/Strip_block_comments
746;/wiki/Strip_comments_from_a_string
747;/wiki/Strip_control_codes_and_extended_characters_from_a_string
748;/wiki/Strip_whitespace_from_a_string/Top_and_tail
749;/wiki/Subleq
1174;/wiki/Subset_sum_problem
1175;/wiki/Substitution_Cipher
750;/wiki/Substring
751;/wiki/Substring/Top_and_tail
752;/wiki/Subtractive_generator
753;/wiki/Sudoku
1176;/wiki/Suffix_tree
754;/wiki/Sum_and_product_of_an_array
755;/wiki/Sum_and_Product_Puzzle
756;/wiki/Sum_digits_of_an_integer
757;/wiki/Sum_multiples_of_3_and_5
758;/wiki/Sum_of_a_series
759;/wiki/Sum_of_squares
760;/wiki/Sum_to_100
761;/wiki/Superellipse
1177;/wiki/Superpermutation_minimisation
762;/wiki/Sutherland-Hodgman_polygon_clipping
763;/wiki/Symmetric_difference
764;/wiki/Synchronous_concurrency
765;/wiki/System_time
1178;/wiki/Table_creation
766;/wiki/Table_creation/Postal_addresses
767;/wiki/Take_notes_on_the_command_line
1179;/wiki/Tamagotchi_emulator
1180;/wiki/Tarjan
768;/wiki/Taxicab_numbers
769;/wiki/Temperature_conversion
770;/wiki/Terminal_control/Clear_the_screen
771;/wiki/Terminal_control/Coloured_text
772;/wiki/Terminal_control/Cursor_movement
773;/wiki/Terminal_control/Cursor_positioning
774;/wiki/Terminal_control/Dimensions
775;/wiki/Terminal_control/Display_an_extended_character
776;/wiki/Terminal_control/Hiding_the_cursor
777;/wiki/Terminal_control/Inverse_video
778;/wiki/Terminal_control/Positional_read
779;/wiki/Terminal_control/Preserve_screen
1181;/wiki/Terminal_control/Restricted_width_positional_input/No_wrapping
1182;/wiki/Terminal_control/Restricted_width_positional_input/With_wrapping
780;/wiki/Terminal_control/Ringing_the_terminal_bell
781;/wiki/Terminal_control/Unicode_output
782;/wiki/Ternary_logic
783;/wiki/Test_a_function
784;/wiki/Test_integerness
1183;/wiki/Tetris
1184;/wiki/Text_between
785;/wiki/Text_processing/1
786;/wiki/Text_processing/2
787;/wiki/Text_processing/Max_licenses_in_use
1185;/wiki/Text_to_HTML
788;/wiki/Textonyms
789;/wiki/The_ISAAC_Cipher
790;/wiki/The_Twelve_Days_of_Christmas
791;/wiki/Thiele%27s_interpolation_formula
792;/wiki/Thue-Morse
793;/wiki/Tic-tac-toe
794;/wiki/Time_a_function
1186;/wiki/Time-based_One-time_Password_Algorithm
795;/wiki/Tokenize_a_string
796;/wiki/Tokenize_a_string_with_escaping
1187;/wiki/Tonelli-Shanks_algorithm
797;/wiki/Top_rank_per_group
798;/wiki/Topic_variable
799;/wiki/Topological_sort
1188;/wiki/Topological_sort/Extracted_top_item
800;/wiki/Topswops
801;/wiki/Total_circles_area
802;/wiki/Towers_of_Hanoi
803;/wiki/Trabb_Pardo%E2%80%93Knuth_algorithm
1189;/wiki/Transportation_problem
804;/wiki/Tree_traversal
805;/wiki/Trigonometric_functions
806;/wiki/Truncatable_primes
807;/wiki/Truncate_a_file
808;/wiki/Truth_table
809;/wiki/Twelve_statements
1190;/wiki/Two_Sum
1191;/wiki/Type_detection
1192;/wiki/Ukkonen%E2%80%99s_Suffix_Tree_Construction
810;/wiki/Ulam_spiral_(for_primes)
811;/wiki/Unbias_a_random_generator
812;/wiki/Undefined_values
1193;/wiki/Unicode_polynomial_equation
813;/wiki/Unicode_strings
814;/wiki/Unicode_variable_names
815;/wiki/Universal_Turing_machine
816;/wiki/Unix/ls
1194;/wiki/Untrusted_environment
817;/wiki/Update_a_configuration_file
818;/wiki/URL_decoding
819;/wiki/URL_encoding
820;/wiki/URL_parser
821;/wiki/Use_another_language_to_call_a_function
1195;/wiki/User_defined_pipe_and_redirection_operators
822;/wiki/User_input/Graphical
823;/wiki/User_input/Text
1196;/wiki/Using_a_Speech_engine_to_highlight_words
1197;/wiki/Using_the_Meetup.com_API
824;/wiki/UTF-8_encode_and_decode
825;/wiki/Validate_International_Securities_Identification_Number
826;/wiki/Vampire_number
827;/wiki/Van_der_Corput_sequence
828;/wiki/Variable_size/Get
829;/wiki/Variable_size/Set
830;/wiki/Variable-length_quantity
831;/wiki/Variables
832;/wiki/Variadic_function
1198;/wiki/Vector
833;/wiki/Vector_products
834;/wiki/Verify_distribution_uniformity/Chi-squared_test
835;/wiki/Verify_distribution_uniformity/Naive
836;/wiki/Video_display_modes
837;/wiki/Vigen%C3%A8re_cipher
838;/wiki/Vigen%C3%A8re_cipher/Cryptanalysis
839;/wiki/Visualize_a_tree
1199;/wiki/VList
840;/wiki/Vogel%27s_approximation_method
841;/wiki/Voronoi_diagram
842;/wiki/Walk_a_directory/Non-recursively
843;/wiki/Walk_a_directory/Recursively
844;/wiki/Water_collected_between_towers
1200;/wiki/Waveform_analysis/Doh_ray_me
1201;/wiki/Waveform_analysis/Top_and_tail
1202;/wiki/Weather_Routing
845;/wiki/Web_scraping
1203;/wiki/Welch%27s_t-test
846;/wiki/Window_creation
847;/wiki/Window_creation/X11
848;/wiki/Window_management
849;/wiki/Wireworld
1204;/wiki/Word_break_problem
1205;/wiki/Word_count
850;/wiki/Word_search
851;/wiki/Word_wrap
852;/wiki/World_Cup_group_stage
853;/wiki/Write_entire_file
854;/wiki/Write_float_arrays_to_a_text_file
855;/wiki/Write_language_name_in_3D_ASCII
856;/wiki/Write_to_Windows_event_log
857;/wiki/Xiaolin_Wu%27s_line_algorithm
858;/wiki/XML/DOM_serialization
859;/wiki/XML/Input
860;/wiki/XML/Output
861;/wiki/XML/XPath
1206;/wiki/XML_Validation
862;/wiki/Y_combinator
863;/wiki/Yahoo!_search_interface
864;/wiki/Yin_and_yang
865;/wiki/Zebra_puzzle
866;/wiki/Zeckendorf_arithmetic
867;/wiki/Zeckendorf_number_representation
868;/wiki/Zero_to_the_zero_power
869;/wiki/Zhang-Suen_thinning_algorithm
870;/wiki/Zig-zag_matrix
