ID;Example
795;/wiki/Window_creation
796;/wiki/Window_creation/X11
797;/wiki/Window_management
798;/wiki/Wireworld
799;/wiki/Word_search
800;/wiki/Word_wrap
801;/wiki/World_Cup_group_stage
802;/wiki/Write_entire_file
803;/wiki/Write_float_arrays_to_a_text_file
804;/wiki/Write_language_name_in_3D_ASCII
805;/wiki/Xiaolin_Wu%27s_line_algorithm
806;/wiki/XML_Validation
807;/wiki/XML/DOM_serialization
808;/wiki/XML/Input
809;/wiki/XML/Output
810;/wiki/XML/XPath
811;/wiki/Y_combinator
812;/wiki/Yahoo!_search_interface
813;/wiki/Yin_and_yang
814;/wiki/Zebra_puzzle
815;/wiki/Zeckendorf_arithmetic
816;/wiki/Zeckendorf_number_representation
817;/wiki/Zero_to_the_zero_power
818;/wiki/Zhang-Suen_thinning_algorithm
819;/wiki/Zig-zag_matrix
